room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_SMOKE,isSuperHost,isVerified,SYSTEM_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,SYSTEM_POOL,yearHosting,SYSTEM_VIEW_OCEAN,SYSTEM_BEACH,SYSTEM_REFRIGERATOR,SYSTEM_EV_CHARGER,SYSTEM_BREAKFAST,SYSTEM_BATHTUB,SYSTEM_SMOKING_ALLOWED,SYSTEM_BOAT_SAIL,SYSTEM_FIREPLACE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_GOLF,SYSTEM_CALENDAR,SYSTEM_SAUNA,SYSTEM_MAPS_RESORT,SYSTEM_FIREPIT,SYSTEM_TOYS,SYSTEM_PIANO
37641196,https://www.airbnb.com.vn/rooms/37641196,,Hạ Long,12,20.95387,107.02333,REGULAR,,Newlife aparment,entire_home,,False,,/ đêm,937.069,₫937.069,5,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
891801842077368125,https://www.airbnb.com.vn/rooms/891801842077368125,,Thành phố Hạ Long,19,20.95352,107.02391,REGULAR,,"Không gian thoáng mát, view biển",private_room,,False,,/ đêm,,,1,True,True,True,,,True,,True,,False,True,,,,True,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
837368108971586060,https://www.airbnb.com.vn/rooms/837368108971586060,,Thành phố Hạ Long,13,20.946667900866526,107.03583056508175,REGULAR,,Phòng đôi sát biển * Le Cactus2A,private_room,,False,,/ đêm,640.885,₫640.885,2,True,True,True,True,,True,True,,,False,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,
40311847,https://www.airbnb.com.vn/rooms/40311847,"4,29",Hải Phòng,20,20.83832,106.71256,REGULAR,,Căn hộ cao cấp - HK Apartment & Hotel,private_room,7,False,,/ đêm,500.000,₫500.000,2,True,True,,True,True,True,True,True,,False,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
723404023003929072,https://www.airbnb.com.vn/rooms/723404023003929072,"4,56",Thành phố Hạ Long,23,20.953959,107.013153,REGULAR,,"Căn hộ sát biển, view biển tại toà khách sạn 5 sao",entire_home,9,False,,/ đêm,931.936,₫931.936,3,True,True,True,True,,True,,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
837586033217055945,https://www.airbnb.com.vn/rooms/837586033217055945,,Thành phố Hạ Long,30,20.961814059557856,107.00526885688305,REGULAR,,Khách sạn căn hộ Hạ Long,entire_home,,False,,/ đêm,,,3,True,True,,True,,True,True,,,,,,,,True,,,,,,,True,,True,,,True,,,,,,True,,,,,,,,,
891797945846378661,https://www.airbnb.com.vn/rooms/891797945846378661,,Thành phố Hạ Long,12,20.95119,107.07256,REGULAR,,"Không gian thoáng mát, đầy đủ",private_room,,False,,/ đêm,,,1,True,True,True,,,True,,True,,False,True,,,,True,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
815422213130871414,https://www.airbnb.com.vn/rooms/815422213130871414,,Haiphong,5,20.8449115,106.6880841,REGULAR,,phòng gia đình hoặc nhóm đoàn,entire_home,,False,,/ đêm,986.303,₫986.303,6,True,True,True,True,True,,,,,False,,,,,True,False,,,,,,,,True,,,True,,,,,,,,,,,,,,,
617619354736254332,https://www.airbnb.com.vn/rooms/617619354736254332,,Ngô Quyền,7,20.83691,106.70479,REGULAR,,"Căn hộ Văn Cao tuyệt vời với hồ bơi vô cực,phòng tập thể dục.",private_room,,False,,/ đêm,892.400,₫892.400,2,True,True,True,True,,True,,True,,False,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
26798876,https://www.airbnb.com.vn/rooms/26798876,"4,96",Thành phố Hạ Long,24,20.93954,107.10966,REGULAR,,Gia đình bản xứ Hạ Long Lily - Phòng 202,private_room,137,False,,/ đêm,749.420,₫749.420,2,True,True,,True,,True,,True,,,True,,,True,,,True,True,,True,False,,,,5,,,,,True,,,,,,,,,,,,
47570914,https://www.airbnb.com.vn/rooms/47570914,"4,67",Thành phố Hạ Long,30,20.9571,107.00813,REGULAR,,* Chung cư Homestay Hạ Long @ Sunrise Apartment-2 BR,entire_home,15,False,,/ đêm,1.129,₫1.129.765,4,True,True,True,,,True,True,True,,False,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,
861430906576281477,https://www.airbnb.com.vn/rooms/861430906576281477,,Thành phố Hạ Long,13,20.95151,107.02361,REGULAR,,Homestay newlife Hạ Long -2PN,entire_home,,False,,/ đêm,784.152,₫784.152,4,True,True,,True,True,True,,True,,False,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
882199503126930090,https://www.airbnb.com.vn/rooms/882199503126930090,,Đằng Giang,13,20.8355,106.70401,REGULAR,,Super Full View Sakura Apartment,entire_home,,False,,/ đêm,1.084,₫1.084.118,2,True,True,True,True,,True,,True,,False,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
849849089938702590,https://www.airbnb.com.vn/rooms/849849089938702590,,Hồng Bàng,12,20.86276,106.66006,REGULAR,,Bạn đang ở nhà riêng của mình,entire_home,,False,,/ đêm,912.942,₫912.942,4,True,True,,,,True,,True,,False,True,,,,True,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
31368160,https://www.airbnb.com.vn/rooms/31368160,"4,75",Thành phố Hạ Long,7,20.94237,107.02536,REGULAR,,Phòng Hoa Hồng tại Nhà khách Đặng Quảng.,private_room,17,False,,/ đêm,584.283,₫584.283,2,,True,,True,,True,,True,True,False,True,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
28790059,https://www.airbnb.com.vn/rooms/28790059,"4,91",Thành phố Hạ Long,13,20.957968,107.00721,REGULAR,,1504,entire_home,53,False,,/ đêm,,,6,True,True,,True,,True,True,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
893037881732439401,https://www.airbnb.com.vn/rooms/893037881732439401,,Hạ Long,30,20.970981898675486,107.04454363001598,REGULAR,,Nice Villa 下龍灣別墅-附設卡拉ok房,entire_home,,False,,/ đêm,,,14,True,True,True,True,,True,,True,,,,,,,True,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,
713953470337305303,https://www.airbnb.com.vn/rooms/713953470337305303,"4,91",Thành phố Hạ Long,25,20.95124,107.02491,REGULAR,,Căn hộ 3 phòng ngủ VIEW BIỂN Newlife Tower HẠ LONG,entire_home,22,False,,/ đêm,2.035,₫2.035.530,7,True,True,True,True,True,,,,,,,,,,True,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
