room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_VIEW_OCEAN,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_TV,SYSTEM_NO_DETECTOR_CO2,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,price,price_full,SYSTEM_PETS,SYSTEM_FIREPIT,isSuperHost,isVerified,SYSTEM_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,yearHosting,SYSTEM_DRYER,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_SURVEILLANCE,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_VIEW_MOUNTAIN,SYSTEM_TOYS,SYSTEM_BREAKFAST,SYSTEM_SMOKING_ALLOWED,SYSTEM_LUGGAGE_DROP,SYSTEM_MAPS_RESORT,SYSTEM_EV_CHARGER,SYSTEM_BOAT_SAIL,SYSTEM_FIREPLACE,SYSTEM_CALENDAR,SYSTEM_HIGH_CHAIR,SYSTEM_SKI,SYSTEM_GYM,SYSTEM_MICROWAVE
619897652298202114,https://www.airbnb.com.vn/rooms/619897652298202114,,Hải An,8,20.84535789489746,106.71234130859375,REGULAR,,Khách sạn có bồn tắm,private_room,,False,,/ đêm,2.0,,,,True,,True,,True,,,,True,,395.771,₫395.771,True,,,,,,,,,,True,,,True,,,,,True,True,,,,,True,,,,
15718390,https://www.airbnb.com.vn/rooms/15718390,"4,67",tp. Hạ Long,9,20.97326,107.00769,REGULAR,,Halong Bay Central !,private_room,6,False,,/ đêm,2.0,,,True,True,,True,,True,False,,True,True,,456.471,₫456.471,True,,False,False,,False,,,7,,,False,,,,,,,,,,,,,,,,,
40183593,https://www.airbnb.com.vn/rooms/40183593,,Hai Phong,30,20.86112,106.72191,REGULAR,,KHÁCH SẠN HAMI,private_room,,False,,/ đêm,2.0,,,True,True,,True,,True,False,True,True,,,433.647,₫433.647,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,
15922826,https://www.airbnb.com.vn/rooms/15922826,"4,2",tp. Hạ Long,12,20.95715,107.02194,REGULAR,,Phòng ấm cúng ở Hạ Long! 5 phút đi bộ đến trung tâm!,private_room,5,False,,/ đêm,6.0,,True,True,True,,True,,True,False,True,,,,447.341,₫447.341,,,False,False,,False,,,5,,True,False,,,,,,,,,,,,,,,,,
33663586,https://www.airbnb.com.vn/rooms/33663586,,Hai Phong,16,20.84679,106.71219,REGULAR,,TBD villa,private_room,,False,,/ đêm,2.0,,,True,True,,,,True,False,,,True,,424.518,₫424.518,,,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,
43571331,https://www.airbnb.com.vn/rooms/43571331,,Hai Phong,4,20.73105,107.04858,REGULAR,,"Nhà nghỉ thành long,năm riêng biệt khu du lịch",private_room,,False,,/ đêm,4.0,,,True,True,,True,,True,False,,,True,,342.353,₫342.353,,,False,True,,False,,,,,,False,,,,,,,,,,,,,,,,,
36152608,https://www.airbnb.com.vn/rooms/36152608,,Tân Phong,5,20.73539,106.70968,REGULAR,,LÀNG RỪNG GIÀ NHIỆT ĐỚI,entire_home,,False,,/ đêm,4.0,,,True,,,,,True,False,,True,True,,456.471,₫456.471,,,,,,False,,,,,,,,True,,,,,,,,,,True,,,,,
44278789,https://www.airbnb.com.vn/rooms/44278789,,Thành phố Hạ Long,30,20.95347,107.102,REGULAR,,Bungalow,entire_home,,False,,/ đêm,10.0,,,True,True,True,True,,,False,,,True,,456.471,₫456.471,True,,,,,False,,,,,True,,,True,,,,,,,,,,,,,,,
31095406,https://www.airbnb.com.vn/rooms/31095406,,Cát Hải,10,20.72726,107.05236,REGULAR,,ký túc xá hỗn hợp 501,hotel_room,,False,,/ đêm,6.0,,,,True,,True,,,,,,True,,314.965,₫314.965,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,True,
39781268,https://www.airbnb.com.vn/rooms/39781268,,Hồng Bàng,30,20.86131,106.72312,REGULAR,,Hami Hotel,private_room,,False,,/ đêm,2.0,,,True,True,,True,,True,False,True,True,,,433.647,₫433.647,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,
31094757,https://www.airbnb.com.vn/rooms/31094757,,Cát Hải,7,20.7278,107.05316,REGULAR,,Phòng đôi với Mountain View,hotel_room,,False,,/ đêm,4.0,,,,True,,True,,,,True,,True,,314.965,₫314.965,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,True,
24948546,https://www.airbnb.com.vn/rooms/24948546,"3,4",Thành phố Hạ Long,8,20.95808,107.04881,REGULAR,,T&N SỐNG CÙNG GIA ĐÌNH BẢN xứ - ĐẸP như NGÔI nhà của BẠN,private_room,6,False,,/ đêm,7.0,,,True,True,,True,,True,False,True,,True,,399.412,₫399.412,True,,False,False,,False,,,5,,,False,,,,,,,,,,,,,,,,,
38962811,https://www.airbnb.com.vn/rooms/38962811,,Thành phố Hạ Long,12,20.97151,107.01451,REGULAR,,Nhà tươi mới,entire_home,,False,,/ đêm,2.0,,,True,,,True,,,False,,,True,,267.197,₫267.197,True,,,,,False,,,,,,,,True,,,,,True,,,,,,,,,,
41301703,https://www.airbnb.com.vn/rooms/41301703,,Hải Phòng,11,20.82311,106.69117,REGULAR,,Nice room in new spacious villa for rent,private_room,,False,,/ đêm,2.0,,,True,True,,True,,True,False,,True,True,,481.803,₫481.803,,,False,False,True,False,,,,,,,,True,,,,,,,,,,,,,,,
34778552,https://www.airbnb.com.vn/rooms/34778552,,Thành phố Hạ Long,6,20.98044,107.08765,REGULAR,,cho thue nha 596 tran phu,entire_home,,False,,/ đêm,1.0,,,True,True,,True,,True,False,,,,,401.495,₫401.495,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
664628846199611475,https://www.airbnb.com.vn/rooms/664628846199611475,,Hải An,9,20.845382107819468,106.7123256996274,REGULAR,,Khách sạn có bồn tắm gần trung tâm thành phố giárẻ,private_room,,False,,/ đêm,3.0,,,,True,,True,,True,,,,True,True,,,True,,,,,,,True,,,True,,,,,,,,,True,,,,True,,,,,
22911230,https://www.airbnb.com.vn/rooms/22911230,"4,92",tt. Cát Bà,23,20.72429,107.05417,REGULAR,,Cát Bà Lucky Family Hotel,private_room,12,False,,/ đêm,2.0,,,,True,,True,,True,False,,True,True,,399.412,₫399.412,True,,,,,False,,,,True,,,True,,,,,,,,,,,,,,,,
612119124629584477,https://www.airbnb.com.vn/rooms/612119124629584477,,Thành phố Hạ Long,14,20.954901,107.08947,REGULAR,,Nha ̀ Xanh Ha ̣ Long Homestay,shared_room,,False,,/ đêm,16.0,,,,True,,True,,,False,,,True,,341.212,₫341.212,,,,,,False,,,,,,,True,,,,,,,,,,,,,,,,
777055711341052035,https://www.airbnb.com.vn/rooms/777055711341052035,,Cát Hải,5,20.72642,107.05195,REGULAR,,Central Budget Hostel in Cat Ba,shared_room,,False,,/ đêm,4.0,,,,True,,,,,False,,,True,,,,,,,,,False,,,,,,,True,,True,,,,,True,,,,,True,,,,True
11605656,https://www.airbnb.com.vn/rooms/11605656,,tp. Hạ Long,6,20.95082,107.07895,REGULAR,,Không gian riêng ĐẶC biệt @ Sống cùng gia đình bản xứ thân thiện,private_room,1,False,,/ đêm,3.0,,,True,True,,,,True,False,,True,True,,410.824,₫410.824,,,False,True,True,False,,,6,True,,,,,,,,,,,,,,,,,,,
34576048,https://www.airbnb.com.vn/rooms/34576048,,Hai Phong,21,20.72758,107.05165,REGULAR,,Nhà và khách sạn Cát Bà.,private_room,,False,,/ đêm,4.0,,,,True,,True,,True,False,,,True,,308.497,₫308.497,True,,,,,False,,,,,,,,True,,,,True,True,,,,,,,,,,
46163425,https://www.airbnb.com.vn/rooms/46163425,,Dương Kinh,5,20.76952,106.73492,REGULAR,,CHP THUÊ NHÀ MẶT TIỀN 6M NGUYÊN CĂN DT 180m2/ sàn,entire_home,,False,,/ đêm,6.0,True,,True,,,True,,,False,,,,,285.294,₫285.294,True,,,,,False,,,,,,,,,,,,,True,,,,,,,,,,
47228184,https://www.airbnb.com.vn/rooms/47228184,,Haiphong,14,20.82655,106.69223,REGULAR,,No.55 Apartment-401.Studio hiện đại,entire_home,,False,,/ đêm,2.0,,,True,True,True,True,,True,False,,True,True,,459.746,₫459.746,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
755177823139305894,https://www.airbnb.com.vn/rooms/755177823139305894,,Lê Chân,6,20.8273255,106.6845602,REGULAR,,"Nhà nghỉ giá rẻ hấp dẫn thoáng ,yên tĩnh
sạch sẽ",private_room,,False,,/ đêm,4.0,,,,True,True,True,,True,,,True,True,,456.471,₫456.471,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
23208105,https://www.airbnb.com.vn/rooms/23208105,,Thành phố Hạ Long,30,20.95899,107.05936,REGULAR,,Thuy Duong Halong hotel,private_room,,False,,/ đêm,16.0,,,,True,,True,,True,False,,True,True,,401.495,₫401.495,,,,,,,,,,True,,,,True,,,,True,True,,,,,,,,,,
49218660,https://www.airbnb.com.vn/rooms/49218660,,Ngô Quyền,21,20.84774,106.68883,REGULAR,,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,383.435,₫383.435,,,,,,False,,,,,,,,True,,,,,,,,,,,,,,,
717368961957593579,https://www.airbnb.com.vn/rooms/717368961957593579,,Hồng Bàng,10,20.85817,106.67624,REGULAR,,Homestay phòng studio 2 người tầng 4 (402),private_room,1,False,,/ đêm,2.0,True,,,True,,True,,True,False,,,True,,473.588,₫473.588,,,False,True,True,False,True,,7,,,,True,,,,,,,,,,,,,,,,
38792835,https://www.airbnb.com.vn/rooms/38792835,,Thành phố Hạ Long,15,20.96014,107.05008,REGULAR,,Phòng ba bốn mùa Hạ Long,private_room,,False,,/ đêm,3.0,,,,,,True,,,False,,,,,399.412,₫399.412,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
49218641,https://www.airbnb.com.vn/rooms/49218641,,Ngô Quyền,21,20.84904,106.68924,REGULAR,,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,383.435,₫383.435,,,,,,False,,,,,,,,True,,,,,,,,,,,,,,,
28295148,https://www.airbnb.com.vn/rooms/28295148,,Thành phố Hạ Long,30,20.95905,107.05182,REGULAR,,The Bay - Hạ Long Homestay (Phòng đôi 2),private_room,2,False,,/ đêm,2.0,,,True,True,,True,,,False,,,True,,368.212,₫368.212,,,True,True,,False,,True,5,,,False,,True,,,,,,True,,,,,,,,,
31628991,https://www.airbnb.com.vn/rooms/31628991,,Hải An,5,20.83237,106.70656,REGULAR,,Căn studio giá rẻ cho thuê,private_room,,False,,/ đêm,1.0,,,True,True,,True,,True,False,,True,True,,342.353,₫342.353,,,,,,False,,,,,,,True,True,,,,,,,,,,,,,,,
47413921,https://www.airbnb.com.vn/rooms/47413921,,Kiến An,2,20.8177,106.66323,REGULAR,,Phòng nghỉ cá nhân,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,401.482,₫401.482,,,False,True,,False,,,,,,False,,True,,,,,,,,,,,,,,,
718422283186745272,https://www.airbnb.com.vn/rooms/718422283186745272,,Hồng Bàng,10,20.85803,106.67759,REGULAR,,Homestay phòng studio 2 người tầng 6 (602),private_room,2,False,,/ đêm,2.0,True,,,True,,True,,True,False,True,,,,,,,,False,True,True,False,True,,7,,,,True,,,,,,,,,,,,,,,,
49218699,https://www.airbnb.com.vn/rooms/49218699,,Ngô Quyền,20,20.84849,106.68949,REGULAR,,Nhà khách Hoàng Tuyết - Star Luxury Room,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,445.059,₫445.059,,,,,,False,,,,,,,,True,,,,,,,,,,,,,,,
48815419,https://www.airbnb.com.vn/rooms/48815419,,Ngô Quyền,22,20.84911,106.68895,REGULAR,,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,383.435,₫383.435,,,False,True,True,False,,,,,,,,True,,,,,,,,,,,,,,,
49218744,https://www.airbnb.com.vn/rooms/49218744,,Ngô Quyền,21,20.84977,106.69059,REGULAR,,Nhà khách Hoàng Tuyết - Star Luxury Room,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,445.059,₫445.059,,,False,True,True,False,,,,,,,,True,,,,,,,,,,,,,,,
48815943,https://www.airbnb.com.vn/rooms/48815943,,Ngô Quyền,21,20.84794,106.69048,REGULAR,,Nhà khách Hoàng Tuyết - Star Luxury Room,private_room,,False,,/ đêm,2.0,,,,True,True,,,True,False,,,True,,445.059,₫445.059,,,False,True,True,False,,,,,,,,True,,,,,,,,,,,,,,,
24982976,https://www.airbnb.com.vn/rooms/24982976,,Thành phố Hạ Long,9,20.95955,107.05029,REGULAR,,Nụ cười Hạ Long,private_room,,False,,/ đêm,,,,,,,,,,,,,,,481.095,₫481.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718398740685069973,https://www.airbnb.com.vn/rooms/718398740685069973,,Hồng Bàng,15,20.85835,106.67752,REGULAR,,Homestay phòng studio 2 người tầng 5 (502),private_room,1,False,,/ đêm,,,,,,,,,,,,,,,473.588,₫473.588,,,False,True,,,,,7,,,,,,,,,,,,,,,,,,,,
48762245,https://www.airbnb.com.vn/rooms/48762245,,Ngô Quyền,24,20.84873,106.68993,REGULAR,,Nhà khách Hoàng Tuyết - Phòng đẹp sang trọng,private_room,,False,,/ đêm,,,,,,,,,,,,,,,490.706,₫490.706,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,
15168867,https://www.airbnb.com.vn/rooms/15168867,"4,79",tp. Hạ Long,21,20.96193,107.0161,REGULAR,,Phòng Xoài ấm cúng tại Gingerhomestay,private_room,34,False,,/ đêm,,,,,,,,,,,,,,,351.912,₫351.912,,,False,True,,,,,7,,,,,,,,,,,,,,,,,,,,
26846974,https://www.airbnb.com.vn/rooms/26846974,,Ngô Quyền,7,20.8361,106.70408,REGULAR,,海防-中国人家,private_room,,False,,/ đêm,,,,,,,,,,,,,,,489.752,₫489.752,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,
