High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,1,0,0,Apartment,0,1,0,0,2,1,Howay Da Nang | 1Br Apt w/ balcony @ My Khe Beach,0,108.24604184599798,0,True,0,24,0,0,0.0,0,1,0,16.048623188838217,0,1,$35,0,0,1,1,1,0,1,Danang,$35,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,12,0,T P Pool Villa,0,108.24187513,0,True,0,32,0,0,0.0,0,0,0,16.04237027,0,1,$245,0,0,0,1,1,0,0,Danang,$245,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,6,1,An Bang unique tropical beach house with 3 bedrooms,0,108.337824741803,0,False,0,18,0,0,0.0,0,1,0,15.915209608267867,0,1,$112,0,1,1,1,1,0,1,Danang,$112,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,10,0,A Peacefull Riverside House - Only 5 min to The Old Town,0,108.32345729999996,1,True,0,36,1,0,5.0,0,0,0,15.8750252,0,0,$101,2,0,0,0,1,0,0,Danang,$101,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,5,1,CASA RIO: Enchanting private Holiday House along quiet river,0,108.35860614959029,0,True,0,47,0,0,5.0,0,1,0,15.88708479493785,0,1,$82,1,0,1,1,1,0,1,Danang,$82,0,1,1,0,1,0,0
0,0,0,0,1,0,0,1,1,0,House,0,0,0,0,8,0,Palm Cove Vietnam Villa-beachfront pool river view and jacuzzi ,0,108.34651582,1,True,0,21,1,0,0.0,0,0,0,15.90751876,0,1,$135,0,0,0,1,1,0,0,Danang,$135,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,1,0,House,0,0,0,0,12,0,TOP#1 Experience Danang 'Casa de Tan 1' Pool Villa,0,108.21566039,1,True,0,38,1,0,5.0,0,1,0,16.07178808,0,1,$149,1,1,1,1,1,0,1,Danang,$149,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,8,1,"Absolute beach front on An Bang Beach. Oozing style, Salt Villa sleeps 6 (to 8) ",0,108.33723861,1,True,0,13,1,0,5.0,0,1,0,15.91575771,0,1,$299,1,0,1,1,1,0,1,Danang,$299,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,6,1,A boutique house where the river meet the sea,0,108.36393315,0,True,0,21,0,0,0.0,0,1,0,15.89705975,0,1,$42,0,0,1,1,1,0,1,Danang,$42,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,4,1,"with two double bed, ",0,108.34147759999996,0,True,0,8,0,0,0.0,0,1,0,15.9117135,0,1,$95,0,0,1,1,1,0,1,Danang,$95,0,0,1,0,1,0,0
