High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,21,1,SB93 Villa,0,105.9227685,1,True,0,20,1,0,,0,1,0,19.7702777,0,1,$271,,0,0,1,1,0,1,Thanhhoa,$271,0,0,1,0,1,0,0
0,0,0,1,1,0,0,0,0,0,House,0,1,0,0,21,1,SB93 Villa,0,105.92058922,0,True,0,9,0,0,,0,0,0,19.77071246,0,1,$271,,0,1,1,1,0,0,Thanhhoa,$271,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,16,1,Summer Villa Flc Sam Son ,0,105.91919232250666,0,False,0,23,0,0,,0,0,0,19.766414174431898,0,0,$150,,0,0,1,1,0,0,Thanhhoa,$150,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,36,0,Bamboo Villa - Sam Son - Thanh Hoa,0,105.91845754,0,True,0,9,0,0,,0,1,0,19.76944961,0,1,$849,,0,1,1,1,0,1,Thanhhoa,$849,0,1,1,0,1,0,0
