High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,7,1,My Hoa Oceanfront Home,0,109.1489311,0,True,0,10,0,0,0,0,1,0,11.61391,0,0,$75,0,0,1,1,1,0,1,Ninhthuan,$75,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,10,1,Your Home Phan Rang - Sea view aparment,0,109.01454219,0,True,0,17,0,0,0,0,0,0,11.5637578,0,1,$32,0,0,0,1,1,0,0,Ninhthuan,$32,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Bed & breakfast,0,0,0,0,3,0,Exclusive Oceanfront Bungalow with infinity swimming pool,0,109.05924557545472,0,True,0,15,0,0,0,0,0,0,11.584100782752149,0,0,$250,0,0,0,0,1,0,0,Ninhthuan,$250,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Country house/chateau,0,0,0,0,16,1,"A homey homestay in a typical Vietnamese countryside, lovely price.",0,108.97254863,0,False,0,13,0,0,0,0,0,0,11.65630536,0,1,$100,0,0,0,1,1,0,0,Ninhthuan,$100,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,5,0,#ASeaLover Homestay - Entire seaview furnished apartment for up to 5 guests,0,109.01688398,1,True,0,11,1,0,0,0,1,0,11.56856574,0,1,$32,0,0,1,1,1,0,1,Ninhthuan,$32,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,1,The apartment 3 bedrooms and 2 balconies with fully furniture located in central,0,108.99391838,0,True,0,18,0,0,0,0,0,0,11.5723236,0,1,$70,0,0,0,1,1,0,0,Ninhthuan,$70,0,1,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,12,1,Full Villa for rent in Phan Rang - Ninh Thuan,0,109.00086262963872,0,False,0,11,0,0,0,0,0,0,11.569804506811446,0,0,$99,0,0,0,1,1,0,0,Ninhthuan,$99,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,1,"Lovely 3 bedrooms with 2 balconies, center of city, 5min to the beach",0,108.9966688,0,True,0,51,0,0,0,0,1,0,11.57270161,0,1,$75,0,0,1,1,1,0,0,Ninhthuan,$75,0,1,1,0,0,0,0
