High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,6,0,"Modern, local, convenient for family trip, near city central. Eng/French speaker",0,107.59413691,0,True,0,22,0,0,0,0,1,0,16.47011923,0,1,$13,0,0,1,1,1,0,0,Hue,$13,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Bed & breakfast,0,0,0,0,3,1,Hillside homestay Hue - Mansion room ,0,107.57312319,0,True,0,23,0,0,5,0,1,0,16.44532012,0,1,$30,1,1,1,1,1,0,1,Hue,$30,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,Villa,0,0,0,0,2,1,Lover - Fancy Couple,0,107.57752946,1,True,0,7,1,0,0,0,0,0,16.44506216,0,0,$12,0,0,0,1,1,0,0,Hue,$12,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,5,0,the tourist apartment has 2 bedrooms and a kitchen.,0,107.60433677,0,True,0,10,0,0,0,0,0,0,16.46125423,0,0,$53,0,0,0,0,1,0,0,Hue,$53,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Hotel,0,0,0,0,5,0,"Canary Hotel - Luxury rooms in the Hue City Center - ""Easy walking"" to visit",0,107.59715789999996,0,True,0,9,0,0,0,0,0,0,16.4714192,0,0,$18,0,0,0,0,1,0,0,Hue,$18,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,10,0,Canary Homestay - Alive with your style of living in the heart of Hue City Cente,0,107.58991787483406,0,True,0,11,0,0,0,0,0,0,16.460060090657656,0,0,$58,0,0,0,0,1,0,0,Hue,$58,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,House,0,0,0,0,4,1,Green House - 2 Deluxe room w/ 5 mins walk to Perfume River,0,107.58666986,1,True,0,28,1,0,0,0,0,0,16.4558736,0,0,$50,0,0,0,1,1,0,0,Hue,$50,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Hotel,0,0,0,0,2,1,"Canary Hotel - ""Cheapest"" rooms in the Hue City Center - ""Easy walking"" to visit",0,107.59715789999996,0,True,0,8,0,0,1,0,1,0,16.4714192,0,1,$11,1,0,1,1,1,0,1,Hue,$11,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,4,1,"4 guests, 2 beds, 1 bath, a garden",0,107.58240350000004,0,True,0,16,0,0,0,0,0,0,16.4744247,0,1,$27,0,0,0,1,1,0,0,Hue,$27,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,Guest house,0,0,0,0,1,1,Codostudio  Homestay,0,107.60275905,1,False,0,18,1,0,0,0,1,0,16.46892155,0,1,$15,0,0,1,1,1,0,1,Hue,$15,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,9,0,"Entire apartment for 4-6 people. 2 bedrooms, 2 bathrooms and kitchen.",0,107.61735630833434,0,True,0,6,0,0,0,0,0,0,16.463357640477557,0,0,$63,0,0,0,0,1,0,0,Hue,$63,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,5,0,LA LUZ- A charming gem in the heart of the city - 2BRs- with Balcony++,0,107.59906905,0,True,0,24,0,0,0,0,0,0,16.47313786,0,0,$46,0,0,0,0,1,0,0,Hue,$46,0,0,1,0,0,0,0
