High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,12,0,3 bedrooms Blue Sapphire Resort Vung Tau,0,107.127534,0,False,0,44,0,0,0.0,0,1,0,10.374588,0,0,$186,0,0,1,1,1,0,1,Vungtau,$186,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Condo,0,0,0,0,1,0,Palm Rooftop Homestay with SeaView,0,107.08670641,0,True,0,18,0,0,0.0,0,0,0,10.33566941,0,0,$43,0,0,0,0,1,0,0,Vungtau,$43,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,1,0,0,40,1,Mona Villa 04 - Beach behind,0,107.0932543,0,True,0,46,0,0,0.0,0,0,0,10.34614974,0,1,$200,0,1,1,1,1,0,0,Vungtau,$200,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,Villa,0,0,0,0,15,0,Suna's Home - Villa in Vung Tau,0,107.0826607,0,True,0,50,0,0,0.0,0,0,0,10.33694,0,0,$143,0,0,0,0,1,0,0,Vungtau,$143,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,16,1,Vihomes villa WELCOME TO YOU.,0,107.097729633374,0,True,0,84,0,0,2.0,0,0,0,10.351190898760814,0,1,$210,1,0,0,0,1,0,0,Vungtau,$210,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,House,0,0,0,0,9,1,"KEN'S HOMESTAY - A cozy, beautiful and private house.",0,107.0888389,0,True,0,19,0,0,0.0,0,1,0,10.37436466,0,1,$35,0,1,1,0,1,0,1,Vungtau,$35,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,35,0,Villa Hồ Bơi HOÀNG MY,0,107.07340619,0,True,0,39,0,0,1.0,0,0,0,10.33949898,0,0,$250,1,0,0,0,1,0,0,Vungtau,$250,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,15,1,★ H.T luxury Villa in the heart of Vung Tau ★,0,107.08837857,0,True,0,17,0,0,0.0,0,0,0,10.3750024,0,1,$260,0,0,0,0,1,0,0,Vungtau,$260,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Hotel,0,0,0,0,6,1,DOUBLE ROOM - 50m TO THE BEACH,0,106.60770964,0,True,0,10,0,0,0.0,0,0,0,8.6852434,0,0,$21,0,1,0,1,1,0,0,Vungtau,$21,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,1,0,"Nam Dinh Homestay located at Vo Thi Sau Street, nearby  200m from Con Dao market",0,106.60795318968805,1,True,0,25,1,0,0.0,0,0,0,8.687784048126002,0,1,$20,0,1,1,1,1,0,0,Vungtau,$20,0,0,1,0,0,0,0
